Date,Time,NO2,PM10,PM25,C_NO2,C_PM10,C_PM25
16.05.2022,03:00,3.609,13.379,9.312,5.2414455,14.942199,10.838596
16.05.2022,04:00,4.456,19.034,14.494,5.577263,15.176169,10.306343
16.05.2022,05:00,3.115,16.263,13.189,5.987589,16.04488,11.106692
16.05.2022,06:00,4.07,16.549,13.367,7.1344423,17.005262,12.044759
16.05.2022,07:00,4.122,17.436,13.553,6.296899,18.151041,12.930632
16.05.2022,08:00,13.141,33.511,13.271,6.33073,14.471535,12.241061
16.05.2022,09:00,8.175,137.196,25.761,6.639863,14.286332,13.252112
16.05.2022,10:00,3.787,87.423,18.423,5.7250977,16.930904,13.0127735
16.05.2022,11:00,0.457,30.59,10.261,5.338699,19.549793,14.114229
16.05.2022,12:00,1.477,87.198,17.708,5.3136654,17.166164,15.151059
16.05.2022,13:00,1.081,58.468,13.943,5.9044385,20.991825,15.719008
16.05.2022,14:00,0.455,88.405,18.355,6.319066,19.50508,18.199347
16.05.2022,15:00,1.607,192.953,32.716,5.9795547,20.817093,20.333414
16.05.2022,16:00,1.684,245.622,40.375,6.724974,20.1759,21.100714
16.05.2022,17:00,9.184,172.163,29.544,6.6112876,21.090145,21.736929
16.05.2022,18:00,0.28,49.573,13.825,6.655412,23.54474,19.87343
16.05.2022,19:00,-0.548,14.122,8.727,6.205254,21.574192,19.024296
16.05.2022,20:00,0.594,16.055,9.084,6.208456,21.709417,18.151716
16.05.2022,21:00,0.923,16.076,9.477,5.9404807,24.77377,17.731346
16.05.2022,22:00,,17.81,11.253,5.731353,23.97838,16.916594
16.05.2022,23:00,4.561,25.597,12.673,4.985985,23.33272,16.318281
17.05.2022,00:00,2.576,18.272,10.901,4.5403295,20.840437,15.718267
17.05.2022,01:00,1.696,15.158,9.878,4.3185806,18.045034,16.133621
17.05.2022,02:00,1.288,15.817,10.009,4.220975,19.210377,18.371506
17.05.2022,03:00,1.519,16.085,10.142,4.255586,19.526407,18.665579
17.05.2022,04:00,2.521,17.749,11.092,4.6725607,17.898972,17.732546
17.05.2022,05:00,2.063,17.536,10.379,5.930012,18.873182,17.150389
17.05.2022,06:00,2.368,18.065,9.499,6.5334105,17.560015,15.581094
17.05.2022,07:00,3.518,23.957,9.797,5.7672963,18.956179,15.40168
17.05.2022,08:00,10.477,77.558,19.111,7.383985,20.52493,14.585029
17.05.2022,09:00,35.712,37.269,17.49,7.0363426,20.59378,14.412613
17.05.2022,10:00,10.95,26.717,17.027,6.791318,20.213272,15.412395
17.05.2022,11:00,10.805,21.507,11.086,4.763145,20.977722,16.168121
17.05.2022,12:00,14.68,26.963,9.316,3.7056918,19.77091,16.850805
17.05.2022,13:00,4.983,22.178,9.206,3.631668,20.656057,16.512445
17.05.2022,14:00,2.354,40.882,10.969,3.951174,19.607481,15.546318
17.05.2022,15:00,2.048,20.217,8.481,4.7114077,18.110512,15.178019
17.05.2022,16:00,1.508,37.468,10.195,5.143459,18.52092,14.949472
17.05.2022,17:00,3.269,36.546,8.756,5.148941,18.289677,14.078972
17.05.2022,18:00,7.598,66.328,11.954,5.530552,17.028042,14.988387
17.05.2022,19:00,4.1,12.405,5.403,6.5212336,16.122278,13.799295
17.05.2022,20:00,6.323,10.271,5.505,6.743214,16.15117,12.631385
17.05.2022,21:00,13.904,15.782,7.409,6.58548,14.238061,12.921494
17.05.2022,22:00,7.235,16.346,7.859,5.8035808,12.715467,10.093168
17.05.2022,23:00,,18.527,9.845,4.8884273,13.872785,9.63965
18.05.2022,00:00,2.871,14.386,8.557,3.809916,12.722547,9.21315
18.05.2022,01:00,3.137,12.213,8.298,4.6868057,10.897291,8.511569
18.05.2022,02:00,1.923,10.985,7.524,4.1045704,8.77898,6.803015
18.05.2022,03:00,1.458,10.456,6.497,2.6989682,8.918804,6.561169
18.05.2022,04:00,1.34,11.635,5.967,3.587246,8.951872,7.2969604
18.05.2022,05:00,0.755,33.207,7.733,3.516,9.655139,7.3678894
18.05.2022,06:00,0.796,28.837,7.342,3.6571608,12.625452,8.4237385
18.05.2022,07:00,1.611,29.091,8.203,4.1853533,12.485557,8.643838
18.05.2022,08:00,3.346,35.817,9.657,4.047312,15.322703,8.638179
18.05.2022,09:00,2.796,178.795,30.742,3.547349,15.031434,9.868957
18.05.2022,10:00,3.688,374.929,58.491,2.868976,14.402884,8.906967
18.05.2022,11:00,1.463,281.819,45.124,2.422409,13.78964,9.139133
18.05.2022,12:00,1.51,189.822,30.897,2.3804426,13.250987,8.459059
18.05.2022,13:00,1.432,,103.786,2.4421248,12.986211,8.512608
18.05.2022,14:00,2.247,,106.129,2.675762,11.930297,8.835255
18.05.2022,15:00,6.655,,198.639,3.1740797,13.809776,8.934175
18.05.2022,16:00,3.207,,144.222,3.389502,13.68609,9.01136
18.05.2022,17:00,1.571,635.52,94.363,3.4960976,14.116491,8.180285
18.05.2022,18:00,-0.13,78.685,14.415,3.8328953,14.13719,9.030063
18.05.2022,19:00,-0.368,29.759,7.095,4.5272436,14.511502,7.8139577
18.05.2022,20:00,0.14,16.378,4.908,4.064298,13.186083,7.817219
18.05.2022,21:00,0.753,15.714,4.968,4.094148,11.269343,7.002163
18.05.2022,22:00,0.541,16.383,5.214,3.5732706,9.814716,6.540545
18.05.2022,23:00,0.588,13.493,5.098,3.287255,12.163495,6.1982894
19.05.2022,00:00,,13.9,5.204,2.5704508,11.565589,6.3182054
19.05.2022,01:00,1.395,14.538,5.46,1.8408183,10.51194,5.7625613
19.05.2022,02:00,0.521,15.694,6.764,1.718944,8.6006365,4.977238
19.05.2022,03:00,0.884,15.337,6.752,1.738045,7.239676,5.05846
19.05.2022,04:00,0.839,14.086,6.156,2.8762383,6.2994976,5.005456
19.05.2022,05:00,1.308,12.477,5.819,4.55647,6.0105114,4.894764
19.05.2022,06:00,1.694,11.965,5.516,5.5339627,9.550614,5.178737
19.05.2022,07:00,1.8,11.316,5.301,5.958384,7.6140056,5.266337
19.05.2022,08:00,12.562,18.724,8.641,4.935146,13.177679,5.771653
19.05.2022,09:00,7.064,51.103,11.217,4.2834935,14.334697,6.0710797
19.05.2022,10:00,3.675,97.202,16.866,3.8957636,14.856457,6.719958
19.05.2022,11:00,5.882,117.607,18.822,3.6236267,15.663664,6.704689
19.05.2022,12:00,3.381,78.621,14.102,3.1542492,16.434402,6.4117007
19.05.2022,13:00,0.176,55.233,11.001,3.0532804,16.062332,6.8847938
19.05.2022,14:00,0.201,56.576,11.117,3.3411353,15.468913,6.310887
19.05.2022,15:00,-0.285,67.228,12.788,4.0827856,15.128247,6.302685
19.05.2022,16:00,-0.004,45.816,9.833,4.7566857,13.802312,7.0901947
19.05.2022,17:00,2.275,28.524,6.743,5.2394996,15.618754,7.4063354
19.05.2022,18:00,0.23,26,6.422,6.6041393,16.045195,8.408702
19.05.2022,19:00,3.899,23.728,6.213,7.635279,15.100471,8.609866
19.05.2022,20:00,5.456,30.205,7.553,7.71297,16.12207,9.272052
19.05.2022,21:00,2.556,17.171,5.393,6.81039,17.08427,8.87689
19.05.2022,22:00,18.431,17.546,6.676,6.494203,10.955318,7.957169
19.05.2022,23:00,13.475,21.425,8.768,5.5545382,9.004007,7.0279617
20.05.2022,00:00,7.938,17.412,8.064,4.9018307,8.778894,6.9477663
20.05.2022,01:00,,13.795,6.521,4.6688414,11.658362,8.722941
20.05.2022,02:00,3.67,11.409,5.938,4.583968,12.5474,8.198187
20.05.2022,03:00,1.655,9.516,5.22,4.829987,13.6667595,8.647377
20.05.2022,04:00,0.552,8.877,5.061,5.0211954,13.747022,9.101511
20.05.2022,05:00,0.437,9.613,5.28,5.715798,13.581708,10.39934
20.05.2022,06:00,0.443,9.622,5.292,9.024043,13.121737,9.08131
20.05.2022,07:00,2.699,10.974,5.543,8.407277,16.322334,8.869414
20.05.2022,08:00,7.7,69.769,14.378,7.9116874,15.122348,8.542874
20.05.2022,09:00,9.322,141.021,23.347,6.541086,14.224507,7.707788
20.05.2022,10:00,4.726,180.444,30.464,6.106404,15.957374,9.388613
20.05.2022,11:00,3.272,265.485,40.646,4.75191,19.227818,9.936711
20.05.2022,12:00,2.751,158.122,25.599,4.13172,17.436949,9.772424
20.05.2022,13:00,1.701,67.608,11.617,4.0088263,19.181894,9.3318405
20.05.2022,14:00,0.53,104.768,16.035,3.7707624,19.361332,10.673268
20.05.2022,15:00,1.172,127.067,18.917,4.3224277,18.284485,7.9453015
20.05.2022,16:00,0.65,81.987,12.993,4.84349,16.773382,9.569623
20.05.2022,17:00,0.511,61.032,10.326,4.82438,18.53913,7.984544
20.05.2022,18:00,0.04,17.215,4.76,5.406755,17.809137,9.336792
20.05.2022,19:00,0.769,10.817,3.808,5.486869,18.727776,9.104381
20.05.2022,20:00,-0.332,10.699,4.168,5.485163,13.717739,8.616117
20.05.2022,21:00,0.703,10.243,4.326,5.465723,16.27406,8.77614
20.05.2022,22:00,1.357,9.928,4.239,5.1809945,17.781197,8.993825
20.05.2022,23:00,4.043,14.147,6.224,5.0737877,17.196632,9.116306
21.05.2022,00:00,1.797,9.806,5.226,4.963035,13.458362,10.163414
21.05.2022,01:00,0.845,9.585,5.029,4.265911,13.216577,9.187087
21.05.2022,02:00,,9.431,5.368,4.970937,11.475537,8.059739
21.05.2022,03:00,0.668,8.992,5.177,4.63669,9.296627,7.8954344
21.05.2022,04:00,0.539,9.005,5.4,3.9953117,11.388128,8.548666
21.05.2022,05:00,0.11,8.215,4.35,4.9784827,10.848599,9.147876
21.05.2022,06:00,1.587,8.793,4.632,5.7635436,14.377979,8.609305
21.05.2022,07:00,2.262,10.755,5.141,5.544053,12.548804,8.083958
21.05.2022,08:00,2.272,19.145,6.133,5.3132696,14.546093,8.543005
21.05.2022,09:00,6.778,266.545,41.716,5.282343,17.008862,9.770889
21.05.2022,10:00,9.205,262.988,41.551,4.699474,18.593145,11.273827
21.05.2022,11:00,5.854,207.693,34.278,3.6947095,23.96823,13.113809
21.05.2022,12:00,1.77,163.215,27.409,3.3901708,23.204765,16.08505
21.05.2022,13:00,1.144,56.007,12.951,3.4471848,23.428583,17.647089
21.05.2022,14:00,1.22,136.954,25.107,3.78762,27.485914,19.232769
21.05.2022,15:00,0.422,63.91,16.39,4.3167753,25.47391,19.202095
21.05.2022,16:00,0.48,27.087,10.377,5.2696986,22.976395,19.729885
21.05.2022,17:00,0.375,23.468,9.532,6.886581,22.84651,19.087
21.05.2022,18:00,4.836,26.66,10.57,8.3968115,23.32431,18.60558
21.05.2022,19:00,15.947,32.53,13.097,7.2080307,27.458817,19.840588
21.05.2022,20:00,8.061,28.914,11.708,6.450457,28.645617,21.332266
21.05.2022,21:00,6.625,32.599,12.131,7.589393,24.386395,19.504395
21.05.2022,22:00,10.085,28.833,14.027,7.245391,24.62113,19.677341
21.05.2022,23:00,4.102,26.493,13.543,7.2673397,24.703808,19.428913
22.05.2022,00:00,3.073,23.505,13.549,6.083398,24.681091,16.579168
22.05.2022,01:00,0.861,21.617,12.604,6.0833983,24.212597,20.484884
22.05.2022,02:00,2.759,23.224,14.679,4.841014,22.79369,17.676435
22.05.2022,03:00,,22.516,14.689,3.921742,22.088675,12.239229
22.05.2022,04:00,5.626,24.758,16.398,4.7981687,18.963394,12.805106
22.05.2022,05:00,3.08,22.888,14.722,4.335824,16.474957,12.948362
22.05.2022,06:00,3.937,26.079,15.938,3.015311,12.9215975,9.10227
22.05.2022,07:00,2.137,22.645,13.682,2.3031151,10.788719,7.7086854
22.05.2022,08:00,1.811,22.485,12.771,2.0532055,9.712636,7.6807537
22.05.2022,09:00,0.965,26.545,11.343,1.9285986,9.604349,7.1133766
22.05.2022,10:00,0.018,43.577,11.59,1.8874688,9.750797,7.2543516
22.05.2022,11:00,-0.325,44.893,11.151,2.2257538,9.720761,7.2968664
22.05.2022,12:00,-0.368,18.473,8.401,2.6651082,11.467837,8.140029
22.05.2022,13:00,-0.463,15.821,8.3,3.4000688,13.505684,9.371945
22.05.2022,14:00,-0.584,24.738,9.851,3.5808792,11.964204,8.581296
22.05.2022,15:00,-0.846,18.917,9.769,4.0854535,12.951631,9.019288
22.05.2022,16:00,-0.674,21.268,10.193,4.0823317,13.843845,9.31459
22.05.2022,17:00,-0.04,19.942,10.081,4.688162,15.880516,9.837152
22.05.2022,18:00,8.764,21.144,12.129,5.7669535,15.716552,10.251824
22.05.2022,19:00,7.866,24.915,12.641,5.912043,15.040584,11.393479
22.05.2022,20:00,8.398,24.171,12.138,7.135797,16.000002,13.980216
22.05.2022,21:00,5.867,31.964,12.987,7.4005165,16.28718,13.488784
22.05.2022,22:00,17.26,26.756,14.157,6.4261208,16.647478,10.893577
22.05.2022,23:00,11.786,30.049,15.732,5.7903547,17.378817,10.383137
23.05.2022,00:00,9.343,28.812,16.093,4.615791,16.590857,9.262676
23.05.2022,01:00,5.807,23.156,13.966,3.9037297,15.804113,10.159309
23.05.2022,02:00,10.49,25.092,15.395,4.028242,14.8252125,10.462963
23.05.2022,03:00,4.746,24.468,14.119,4.352606,16.10931,9.839937
23.05.2022,04:00,,23.502,13.253,3.5529332,13.611423,9.484378
23.05.2022,05:00,2.399,21.015,12.769,4.7533417,13.723335,9.009256
23.05.2022,06:00,3.715,19.264,13.063,5.6767745,15.262309,9.833566
23.05.2022,07:00,7.884,22.904,14.418,6.4439754,15.394028,9.7959385
23.05.2022,08:00,12.564,36.571,15.555,4.337107,17.42532,9.209683
23.05.2022,09:00,5.031,117.168,27.165,3.824852,18.672737,10.928248
23.05.2022,10:00,6.897,357.824,62.67,3.4942436,22.2709,12.611513
23.05.2022,11:00,,210.489,41.623,3.0891392,23.499426,13.520503
23.05.2022,12:00,,323.944,58.251,3.0603337,23.509367,13.720754
23.05.2022,13:00,,132.746,27.862,3.1254199,23.732744,14.106139
23.05.2022,14:00,,126.559,24.248,3.7703955,23.935799,13.968919
23.05.2022,15:00,,172.139,30.159,4.754618,19.563868,11.826552
23.05.2022,16:00,,271.085,46.93,5.4630537,19.46446,11.648845
23.05.2022,17:00,,258.897,45.367,5.549554,20.716341,12.798441
23.05.2022,18:00,,62.511,16.91,5.1908298,25.48642,13.686381
23.05.2022,19:00,,16.748,9.398,4.965826,26.072817,15.377515
23.05.2022,20:00,,15.27,9.103,4.680825,24.90368,16.177488
23.05.2022,21:00,,17.705,10.513,3.8966262,25.53421,16.401411
23.05.2022,22:00,,19.955,13.468,3.293454,24.259699,15.905416
23.05.2022,23:00,,17.356,11.455,2.7960117,24.543169,15.27868
24.05.2022,00:00,,15.837,10.311,3.0039515,23.333828,13.826337
24.05.2022,01:00,,16.248,9.604,2.8573012,23.985996,14.525451
24.05.2022,02:00,,15.843,9.533,2.4612763,23.73792,13.830574
24.05.2022,03:00,,16.231,9.576,2.0678906,23.952452,13.690946
24.05.2022,04:00,,16.541,9.937,2.149724,23.355757,13.072447
24.05.2022,05:00,,18.764,10.3,2.8274984,21.42526,14.259802
24.05.2022,06:00,,19.382,11.064,2.404087,21.505856,14.82464
24.05.2022,07:00,,18.657,11.499,2.7667441,22.825579,14.372737
24.05.2022,08:00,,31.119,13.013,3.2987454,23.651617,13.975045
24.05.2022,09:00,,96.09,21.712,3.4704976,23.450607,14.029009
24.05.2022,10:00,,91.096,22.577,2.843418,24.56585,13.379898
24.05.2022,11:00,,365.123,63.775,2.4831488,23.310966,12.674715
24.05.2022,12:00,,320.263,57.569,2.2807987,23.14611,12.117294
24.05.2022,13:00,,93.965,21.309,2.3125741,21.815203,11.820894
24.05.2022,14:00,,88.239,21.212,2.4865878,23.340923,12.479562
24.05.2022,15:00,,103.305,24.068,2.8553886,22.169222,13.001909
24.05.2022,16:00,,142.23,29.471,3.1336963,20.77514,13.473287
24.05.2022,17:00,,60.287,19.175,3.2530289,23.540297,13.3583
24.05.2022,18:00,,37.848,16.471,3.525181,23.497478,13.235776
24.05.2022,19:00,,27.661,17.116,3.7074208,23.516384,14.418919
24.05.2022,20:00,,25.974,17.346,3.59863,27.040104,16.39033
24.05.2022,21:00,,26,17.842,2.7418149,26.19376,14.335446
24.05.2022,22:00,,27.202,18.003,2.8090487,30.054132,15.859188
24.05.2022,23:00,,23.409,17.414,2.9174175,21.735285,15.09976
25.05.2022,00:00,,24.823,17.248,2.8700778,24.78538,14.38913
25.05.2022,01:00,,24.224,17.207,3.0220804,27.055708,12.961732
25.05.2022,02:00,,23.528,15.746,2.9119604,20.977528,12.7620325
25.05.2022,03:00,,,,2.7336996,20.525465,12.8273325
25.05.2022,04:00,,20.654,12.922,2.855626,20.454134,12.900272
25.05.2022,05:00,,19.584,12.373,4.069825,20.669176,12.746781
25.05.2022,06:00,,18.202,11.244,4.8835306,23.60253,13.519653
25.05.2022,07:00,,20.266,11.894,5.140498,22.838013,13.674186
25.05.2022,08:00,,22.502,12.77,4.439211,21.210762,12.740199
25.05.2022,09:00,,68.564,20.131,3.7476084,22.403955,12.897118
25.05.2022,10:00,,228.324,43.94,3.3145,22.996574,13.373523
25.05.2022,11:00,,145.884,32.837,2.6777782,21.86269,13.193563
25.05.2022,12:00,,223.112,45.478,2.3018315,20.83722,14.013019
25.05.2022,13:00,,70.191,21.183,2.3000553,27.91344,15.762027
25.05.2022,14:00,,102.551,27.004,2.7355363,24.848703,14.401846
25.05.2022,15:00,,122.018,30.205,3.3439207,23.35582,14.176531
25.05.2022,16:00,,308.225,63.042,3.6971314,24.487236,14.533726
25.05.2022,17:00,,187.175,40.546,4.1393375,25.39312,13.576368
25.05.2022,18:00,,70.404,21.335,3.9604888,21.122404,12.300002
25.05.2022,19:00,,24.545,13.924,4.175534,21.921947,12.834794
25.05.2022,20:00,,22.087,13.421,3.855675,21.863684,12.463878
25.05.2022,21:00,,25.293,14.136,3.5713236,20.65343,10.335313
25.05.2022,22:00,,24.412,13.474,3.8817244,20.485306,12.403632
25.05.2022,23:00,,22.691,13.514,4.2164183,20.31237,10.576587
26.05.2022,00:00,,20.879,12.735,3.8929687,18.6294,9.358119
26.05.2022,01:00,,19.935,12.641,3.1627572,19.61729,10.444858
26.05.2022,02:00,,19.393,12.018,2.65171,17.957378,9.537891
26.05.2022,03:00,,20.869,11.783,2.082679,13.716307,8.022271
26.05.2022,04:00,,18.429,11.482,2.2294674,10.648498,7.6141744
26.05.2022,05:00,,18.069,10.776,2.3657184,9.00951,6.7107444
26.05.2022,06:00,,16.063,8.663,2.7745209,9.084362,6.3466425
26.05.2022,07:00,,21.369,7.216,3.0162659,10.022107,6.517595
26.05.2022,08:00,,83.772,13.346,3.642592,11.895279,6.553781
26.05.2022,09:00,,158.298,25.103,4.0742116,12.760096,6.91679
26.05.2022,10:00,,114.719,19.355,3.3551722,13.34417,7.8402014
26.05.2022,11:00,,151.143,25.483,3.1424325,13.968248,9.514976
26.05.2022,12:00,,52.942,12.07,3.2033682,17.376682,11.484432
26.05.2022,13:00,,47.429,11.102,3.6854947,17.092655,12.670458
26.05.2022,14:00,,144.72,24.952,3.8975387,17.6802,12.090966
26.05.2022,15:00,,199.647,32.121,4.3586407,21.463234,12.503355
26.05.2022,16:00,,239.723,37.217,4.9975886,20.182482,11.973653
26.05.2022,17:00,,468.668,70.966,5.915226,22.722862,11.622646
26.05.2022,18:00,,170.418,28.826,6.695985,22.609768,12.006423
26.05.2022,19:00,,28.226,9.416,7.168268,25.815702,13.168859
26.05.2022,20:00,,62.533,13.685,7.069867,22.59227,12.609904
26.05.2022,21:00,,27.827,10.48,7.065808,22.794697,12.453969
26.05.2022,22:00,,28.97,11.968,6.933171,24.031326,12.695683
26.05.2022,23:00,,29.133,11.874,7.160496,20.969227,11.17359
27.05.2022,00:00,,25.262,10.749,6.6137896,20.033487,10.324584
27.05.2022,01:00,,23.223,9.882,5.71847,20.717209,12.393201
27.05.2022,02:00,,20.697,8.987,5.654503,18.542517,10.171785
27.05.2022,03:00,,21.685,9.86,5.9154105,20.386574,11.30686
27.05.2022,04:00,,20.97,11.03,5.569306,21.12393,12.426043
27.05.2022,05:00,,20.841,10.693,7.45578,21.803387,13.092858
27.05.2022,06:00,,21.357,10.631,7.8300085,24.601385,14.7393055
27.05.2022,07:00,,23.581,11.144,6.5848413,22.499449,14.752003
27.05.2022,08:00,,37.748,13.414,6.379802,21.49163,15.548109
27.05.2022,09:00,,62.238,16.459,6.4547687,21.971758,15.195839
27.05.2022,10:00,,57.606,15.595,5.3582325,21.899324,15.618781
27.05.2022,11:00,,96.073,20.025,4.2333007,23.902658,15.663346
27.05.2022,12:00,,84.595,18.57,4.796661,22.683224,14.228059
27.05.2022,13:00,,121,22.525,4.0809016,22.943836,13.878889
27.05.2022,14:00,,58.688,15.105,4.303673,23.730934,14.581019
27.05.2022,15:00,,115.993,20.71,4.824072,24.162518,13.162208
27.05.2022,16:00,,102.682,18.317,5.257533,24.546154,14.0495615
27.05.2022,17:00,,70.701,14.509,6.195087,22.355522,13.344107
27.05.2022,18:00,,47.236,10.737,6.133973,22.75027,12.962118
27.05.2022,19:00,,27.613,7.393,6.7884684,20.197376,13.55059
27.05.2022,20:00,,32.75,9.551,7.118389,20.95402,12.332748
27.05.2022,21:00,,21.99,8.206,7.2935443,20.916332,12.398237
27.05.2022,22:00,,22.885,9.976,8.624739,22.953178,14.252464
27.05.2022,23:00,,29.997,12.502,8.4573345,25.452215,14.689516
28.05.2022,00:00,,24.368,9.61,6.9694934,28.241993,14.55725
28.05.2022,01:00,,19.703,7.372,6.3535852,22.61207,12.117425
28.05.2022,02:00,,18.009,6.73,5.1936345,18.961172,9.584604
28.05.2022,03:00,,18.871,7.071,4.8312683,20.57727,10.5779085
28.05.2022,04:00,,18.115,7.232,4.0602818,22.99242,11.413427
28.05.2022,05:00,,17.933,7.31,4.7726035,18.617468,9.917097
28.05.2022,06:00,,20.143,8.395,3.5509822,12.038318,5.2071686
28.05.2022,07:00,,22.251,8.66,2.7812622,11.840239,4.4133277
28.05.2022,08:00,,161.395,26.478,2.5315785,10.379974,4.7652802
28.05.2022,09:00,,212.356,34.09,2.2942777,9.311318,5.043718
28.05.2022,10:00,,349.8,55.176,2.3770697,8.8328,4.540231
28.05.2022,11:00,,336.945,54.638,1.9922659,8.7094345,4.0494595
28.05.2022,12:00,,320.557,53.536,1.879781,7.202196,4.0305347
28.05.2022,13:00,,272.53,47.517,1.9543915,6.06996,3.8449981
28.05.2022,14:00,,328.568,59.364,1.8397865,6.5103536,3.8832612
28.05.2022,15:00,,209.921,38.645,1.8082782,5.743143,3.8873868
28.05.2022,16:00,,238.439,42.481,2.0935256,5.7811637,3.8620343
28.05.2022,17:00,,154.588,29.236,2.373863,5.642805,3.4295022
28.05.2022,18:00,,20.213,5.145,2.321305,5.229406,3.6329122
28.05.2022,19:00,,11.748,3.623,2.1197927,4.475493,3.291786
28.05.2022,20:00,,8.518,3.205,1.8274957,4.319731,3.1286898
28.05.2022,21:00,,10.058,3.269,1.6177101,4.406787,3.056456
28.05.2022,22:00,,19.767,5.585,1.3776364,3.9908228,2.9724178
28.05.2022,23:00,,8.271,4.14,1.3327546,3.634514,2.5627248
29.05.2022,00:00,,7.43,4.01,1.182734,4.1192746,2.7903988
29.05.2022,01:00,,5.542,2.901,1.1225015,3.8399942,2.6607723
29.05.2022,02:00,,6.217,2.912,1.0559624,3.6900556,2.7237182
29.05.2022,03:00,,5.377,2.547,1.021964,4.1117134,2.7275398
29.05.2022,04:00,,6.234,2.996,1.0430304,4.6015944,3.5501034
29.05.2022,05:00,,5.825,2.785,1.0766262,6.353062,4.324315
29.05.2022,06:00,,5.81,2.302,1.3701276,5.6995873,3.8738995
29.05.2022,07:00,,4.383,2.047,1.4026383,4.0336018,3.3182027
29.05.2022,08:00,,5.418,2.574,1.4248726,4.681124,3.5013332
29.05.2022,09:00,,5.635,2.597,1.5582633,5.5139904,3.6629066
29.05.2022,10:00,,5.264,2.588,1.4835024,5.5951624,3.405936
29.05.2022,11:00,,3.852,2.002,1.3782865,4.288142,3.2720845
29.05.2022,12:00,,4.285,1.802,1.4766043,4.494748,3.381931
29.05.2022,13:00,,3.376,1.635,1.9242659,5.8257556,4.5563025
29.05.2022,14:00,,3.167,1.748,2.0310953,7.091018,4.94374
29.05.2022,15:00,,3.248,1.74,1.9872788,5.6902943,3.8264542
29.05.2022,16:00,,3.232,1.603,2.248022,5.964875,3.7815394
29.05.2022,17:00,,3.245,1.467,2.715462,5.425983,3.56804
29.05.2022,18:00,,3.108,1.63,3.246655,4.9056616,3.6464705
29.05.2022,19:00,,3.659,1.89,3.382008,4.848356,3.609528
29.05.2022,20:00,,4.114,1.91,3.4145486,5.1548443,3.4908366
29.05.2022,21:00,,3.8,1.955,3.2104466,4.716769,3.231448
29.05.2022,22:00,,3.254,1.521,2.6820076,4.8043923,3.2643664
29.05.2022,23:00,,3.194,1.33,2.4728167,5.48346,3.6528075
30.05.2022,00:00,,3.35,1.227,2.442807,6.9256787,4.94639
30.05.2022,01:00,,3.389,1.111,2.339945,6.5697436,4.633415
30.05.2022,02:00,,3.487,1.053,2.3973427,6.047255,4.496537
30.05.2022,03:00,,3.506,0.971,2.227722,6.8562603,4.306124
30.05.2022,04:00,,3.434,1.027,1.9492604,7.0397778,4.1999617
30.05.2022,05:00,,3.384,1.028,1.9064162,5.788888,3.8928323
30.05.2022,06:00,,3.706,1.141,2.227722,5.3217993,3.6970046
30.05.2022,07:00,,3.64,1.195,2.5061908,4.233191,3.5417151
30.05.2022,08:00,,5.388,1.62,3.6967301,4.5745645,3.5428565
