Date_Time,NO2,PM10,PM25
2022-11-02 02:00:00,7.782,45.52,35.865
2022-11-02 03:00:00,6.2845207523230515,39.455,33.48
2022-11-02 04:00:00,2.479,23.674,23.323
2022-11-02 05:00:00,2.12,25.56,24.874
2022-11-02 06:00:00,1.972,39.913,35.525
2022-11-02 07:00:00,2.897,50.626,42.132
2022-11-02 08:00:00,23.819,59.191,44.929
2022-11-02 09:00:00,15.581,90.984,48.583
2022-11-02 10:00:00,16.99,81.118,58.002
2022-11-02 11:00:00,17.163,76.884,60.276
2022-11-02 12:00:00,7.716,62.771,50.194
2022-11-02 13:00:00,5.394,47.296,36.118
2022-11-02 14:00:00,4.128,50.136,39.064
2022-11-02 15:00:00,3.036,38.117,27.6
2022-11-02 16:00:00,4.09,36.586,25.722
2022-11-02 17:00:00,9.064,32.822,22.019
2022-11-02 18:00:00,21.105,41.076,26.682
2022-11-02 19:00:00,19.473,47.505,32.393
2022-11-02 20:00:00,17.669,36.932,25.337
2022-11-02 21:00:00,13.737,29.398,19.857
2022-11-02 22:00:00,4.905,22.554,15.639
2022-11-02 23:00:00,5.094,20.13,13.674
2022-11-03 00:00:00,1.951,14.729,9.001
2022-11-03 01:00:00,1.922,14.857,8.751
2022-11-03 02:00:00,1.347,15.478,9.754
2022-11-03 03:00:00,2.143,17.38,11.958
2022-11-03 04:00:00,3.4822458330877186,15.43,11.146
2022-11-03 05:00:00,2.303,13.326,9.053
2022-11-03 06:00:00,4.286,15.329,11.037
2022-11-03 07:00:00,4.572,15.005,10.641
2022-11-03 08:00:00,11.947,19.999,10.809
2022-11-03 09:00:00,21.379,64.65,15.401
2022-11-03 10:00:00,12.458,30.706,10.22
2022-11-03 11:00:00,10.201,14.377,7.548
2022-11-03 12:00:00,7.303,11.218,6.278
2022-11-03 13:00:00,1.003,11.531,7.079
2022-11-03 14:00:00,1.062,15.986,10.619
2022-11-03 15:00:00,1.481,22.647,17.518
2022-11-03 16:00:00,9.121,24.309,17.975
2022-11-03 17:00:00,13.498,29.869,19.356
2022-11-03 18:00:00,5.356,27.033,20.234
2022-11-03 19:00:00,7.778,34.789,26.213
2022-11-03 20:00:00,5.435,31.653,24.269
2022-11-03 21:00:00,3.983,27.931,21.474
2022-11-03 22:00:00,2.485,25.429,18.99
2022-11-03 23:00:00,1.167,23.931,17.84
2022-11-04 00:00:00,1.458,21.214,15.218
2022-11-04 01:00:00,1.169,21.535,14.62
2022-11-04 02:00:00,1.198,19.67,13.417
2022-11-04 03:00:00,0.785,17.763,11.199
2022-11-04 04:00:00,0.921,16.566,10.212
2022-11-04 05:00:00,2.3447965596731493,17.412,10.051
2022-11-04 06:00:00,0.363,16.453,10.285
2022-11-04 07:00:00,0.459,18.116,11.672
2022-11-04 08:00:00,0.428,18.431,11.991
2022-11-04 09:00:00,0.769,19.541,11.118
2022-11-04 10:00:00,1.286,19.611,11.472
2022-11-04 11:00:00,0.69,20.699,11.722
2022-11-04 12:00:00,0.821,20.129,10.882
2022-11-04 13:00:00,1.566,10.637,5.335
2022-11-04 14:00:00,1.352,8.96,3.341
2022-11-04 15:00:00,1.008,7.807,2.889
2022-11-04 16:00:00,3.602,10.123,3.093
2022-11-04 17:00:00,8.387,10.67,3.762
2022-11-04 18:00:00,8.359,11.964,4.352
2022-11-04 19:00:00,5.942,10.081,4.256
2022-11-04 20:00:00,9.385,11.019,5.767
2022-11-04 21:00:00,6.048,11.093,5.724
2022-11-04 22:00:00,4.842,10.132,4.893
2022-11-04 23:00:00,3.9,8.423,4.237
2022-11-05 00:00:00,3.583,8.729,4.545
2022-11-05 01:00:00,2.883,8.848,4.743
2022-11-05 02:00:00,1.92,7.869,4.067
2022-11-05 03:00:00,2.047,6.689,3.662
2022-11-05 04:00:00,2.59,6.685,3.4
2022-11-05 05:00:00,1.808,5.07,2.683
2022-11-05 06:00:00,5.0662105939776,5.318,2.345
2022-11-05 07:00:00,2.403,5.0,2.059
2022-11-05 08:00:00,2.223,5.924,1.989
2022-11-05 09:00:00,2.575,4.614,1.708
2022-11-05 10:00:00,1.365,3.381,1.325
2022-11-05 11:00:00,1.443,4.033,1.397
2022-11-05 12:00:00,1.243,5.06,1.787
2022-11-05 13:00:00,1.16,4.176,1.548
2022-11-05 14:00:00,1.163,3.586,1.335
2022-11-05 15:00:00,1.372,2.187,0.926
2022-11-05 16:00:00,2.007,2.687,1.147
2022-11-05 17:00:00,2.309,3.026,1.194
2022-11-05 18:00:00,2.975,2.653,1.29
2022-11-05 19:00:00,2.309,2.768,1.519
2022-11-05 20:00:00,2.898,3.05,1.777
2022-11-05 21:00:00,3.676,3.702,2.316
2022-11-05 22:00:00,3.226,4.183,2.563
2022-11-05 23:00:00,3.764,4.721,2.695
2022-11-06 00:00:00,2.754,4.192,2.709
2022-11-06 01:00:00,2.273,3.605,2.592
2022-11-06 02:00:00,1.647,3.34,2.307
2022-11-06 03:00:00,2.118,3.475,2.493
2022-11-06 04:00:00,2.04,3.897,2.623
2022-11-06 05:00:00,2.046,2.945,2.131
2022-11-06 06:00:00,1.968,3.425,2.237
2022-11-06 07:00:00,2.8476809895202457,3.635,2.741
2022-11-06 08:00:00,2.876,4.252,3.063
2022-11-06 09:00:00,2.631,4.687,2.877
2022-11-06 10:00:00,1.877,4.323,2.786
2022-11-06 11:00:00,0.941,5.158,3.227
2022-11-06 12:00:00,1.328,5.251,3.341
2022-11-06 13:00:00,0.776,4.842,2.972
2022-11-06 14:00:00,1.341,4.965,3.024
2022-11-06 15:00:00,1.755,4.266,2.786
2022-11-06 16:00:00,2.361,4.975,3.127
2022-11-06 17:00:00,3.771,6.833,3.43
2022-11-06 18:00:00,5.445,12.322,7.978
2022-11-06 19:00:00,6.1,8.443,6.028
2022-11-06 20:00:00,6.044,9.195,7.046
2022-11-06 21:00:00,4.78,7.603,6.268
2022-11-06 22:00:00,6.34,8.619,7.274
2022-11-06 23:00:00,5.49,8.712,6.794
2022-11-07 00:00:00,3.506,6.971,6.134
2022-11-07 01:00:00,3.235,7.052,6.133
2022-11-07 02:00:00,4.196,7.242,6.453
2022-11-07 03:00:00,6.081,7.626,6.544
2022-11-07 04:00:00,4.942,7.418,6.389
2022-11-07 05:00:00,4.668,7.263,6.047
2022-11-07 06:00:00,3.347,7.564,6.516
2022-11-07 07:00:00,4.224,8.327,7.29
2022-11-07 08:00:00,6.368885891856953,29.968,13.287
2022-11-07 09:00:00,21.873,23.97,9.155
2022-11-07 10:00:00,24.427,32.144,13.284
2022-11-07 11:00:00,6.946,13.267,7.106
2022-11-07 12:00:00,4.086,7.57,4.786
2022-11-07 13:00:00,6.611,9.048,5.057
2022-11-07 14:00:00,9.813,10.182,5.138
2022-11-07 15:00:00,13.318,7.715,4.736
2022-11-07 16:00:00,8.862,7.761,4.998
2022-11-07 17:00:00,7.611,7.546,5.775
2022-11-07 18:00:00,13.224,9.54,6.418
2022-11-07 19:00:00,13.68,12.267,8.474
2022-11-07 20:00:00,15.914,13.328,9.608
2022-11-07 21:00:00,22.233,16.184,12.745
2022-11-07 22:00:00,22.703,16.111,12.677
2022-11-07 23:00:00,18.772,14.529,12.107
2022-11-08 00:00:00,11.066,11.214,9.373
2022-11-08 01:00:00,6.591,11.173,9.538
2022-11-08 02:00:00,4.675,10.108,9.006
2022-11-08 03:00:00,5.218,11.952,10.666
2022-11-08 04:00:00,4.005,14.163,12.427
2022-11-08 05:00:00,4.403,15.349,14.128
2022-11-08 06:00:00,3.118,16.153,15.195
2022-11-08 07:00:00,3.704,17.087,15.794
2022-11-08 08:00:00,43.728,35.443,19.336
2022-11-08 09:00:00,9.557591923198979,41.826,21.851
2022-11-08 10:00:00,9.232,20.162,16.911
2022-11-08 11:00:00,6.669,22.922,19.513
2022-11-08 12:00:00,8.859,26.194,22.767
2022-11-08 13:00:00,7.725,30.342,26.784
2022-11-08 14:00:00,6.829,25.509,20.712
2022-11-08 15:00:00,6.734,27.581,23.874
2022-11-08 16:00:00,5.693,23.923,20.907
2022-11-08 17:00:00,7.392,24.841,20.215
2022-11-08 18:00:00,8.888,24.511,20.745
2022-11-08 19:00:00,10.866,26.179,22.734
2022-11-08 20:00:00,8.54,28.596,25.362
2022-11-08 21:00:00,5.752,31.729,28.984
2022-11-08 22:00:00,6.003,34.334,31.567
2022-11-08 23:00:00,5.897,30.564,27.441
2022-11-09 00:00:00,4.403,29.212,26.682
2022-11-09 01:00:00,2.809,27.49,25.374
2022-11-09 02:00:00,2.173,22.766,20.706
2022-11-09 03:00:00,1.936,18.701,17.068
2022-11-09 04:00:00,1.64,13.826,12.361
2022-11-09 05:00:00,1.753,9.482,7.636
2022-11-09 06:00:00,3.92,9.049,5.827
2022-11-09 07:00:00,4.737,8.358,5.151
2022-11-09 08:00:00,8.286,8.818,4.89
2022-11-09 09:00:00,7.481,9.627,5.532
2022-11-09 10:00:00,5.5085199553624875,12.638,8.495
2022-11-09 11:00:00,6.363,15.095,11.325
2022-11-09 12:00:00,4.487,20.159,15.322
2022-11-09 13:00:00,3.152,22.284,18.082
2022-11-09 14:00:00,2.936,26.653,21.247
2022-11-09 15:00:00,2.944,23.467,17.503
2022-11-09 16:00:00,1.75,11.523,8.671
2022-11-09 17:00:00,2.725,6.197,4.146
2022-11-09 18:00:00,3.01,8.22,4.588
2022-11-09 19:00:00,1.858,7.911,5.008
2022-11-09 20:00:00,1.158,5.907,3.617
2022-11-09 21:00:00,1.446,6.191,3.733
2022-11-09 22:00:00,1.756,7.098,4.215
2022-11-09 23:00:00,2.813,6.711,4.068
2022-11-10 00:00:00,1.508,7.261,4.516
2022-11-10 01:00:00,1.099,7.806,4.939
2022-11-10 02:00:00,1.116,8.417,5.534
2022-11-10 03:00:00,0.789,8.231,5.592
2022-11-10 04:00:00,0.778,6.523,4.527
2022-11-10 05:00:00,0.613,5.844,4.044
2022-11-10 06:00:00,0.554,5.853,4.058
2022-11-10 07:00:00,1.089,5.55,3.999
2022-11-10 08:00:00,1.153,6.345,4.234
2022-11-10 09:00:00,1.837,7.05,4.398
2022-11-10 10:00:00,1.717,7.335,4.327
2022-11-10 11:00:00,4.936459283636804,8.438,4.426
2022-11-10 12:00:00,0.678,6.394,3.76
2022-11-10 13:00:00,1.68,8.846,4.191
2022-11-10 14:00:00,3.028,7.985,4.746
2022-11-10 15:00:00,1.761,6.167,4.737
2022-11-10 16:00:00,2.677,7.845,5.862
2022-11-10 17:00:00,3.364,7.092,4.958
2022-11-10 18:00:00,3.065,6.425,4.135
2022-11-10 19:00:00,3.456,6.256,3.55
2022-11-10 20:00:00,5.781,7.294,5.05
2022-11-10 21:00:00,7.804,8.539,6.095
2022-11-10 22:00:00,10.486,10.749,8.004
2022-11-10 23:00:00,9.758,9.831,6.975
2022-11-11 00:00:00,6.329,8.549,5.644
2022-11-11 01:00:00,3.105,5.595,3.515
2022-11-11 02:00:00,1.588,4.846,2.735
2022-11-11 03:00:00,1.243,4.328,2.639
2022-11-11 04:00:00,1.444,3.331,2.037
2022-11-11 05:00:00,1.591,3.755,2.177
2022-11-11 06:00:00,1.306,3.36,2.152
2022-11-11 07:00:00,1.894,4.065,2.243
2022-11-11 08:00:00,8.039,6.228,2.781
2022-11-11 09:00:00,7.755,10.758,5.14
2022-11-11 10:00:00,3.752,5.817,2.699
2022-11-11 11:00:00,2.486,4.443,2.317
2022-11-11 12:00:00,3.385058364930936,3.225,1.986
2022-11-11 13:00:00,4.269,5.554,2.225
2022-11-11 14:00:00,6.048,7.062,2.956
2022-11-11 15:00:00,7.174,10.167,3.212
2022-11-11 16:00:00,5.303,6.258,2.896
2022-11-11 17:00:00,7.66,8.072,3.947
2022-11-11 18:00:00,7.044,6.276,4.11
2022-11-11 19:00:00,6.183,6.884,4.533
2022-11-11 20:00:00,6.954,7.237,4.682
2022-11-11 21:00:00,9.048,7.539,5.184
2022-11-11 22:00:00,5.737,6.066,4.292
2022-11-11 23:00:00,5.176,5.401,3.805
2022-11-12 00:00:00,4.475,5.528,3.969
2022-11-12 01:00:00,6.008,5.429,3.883
2022-11-12 02:00:00,3.132,4.6,3.286
2022-11-12 03:00:00,4.477,4.687,3.138
2022-11-12 04:00:00,6.74,4.922,3.282
2022-11-12 05:00:00,5.366,4.509,3.124
2022-11-12 06:00:00,5.198,4.233,2.935
2022-11-12 07:00:00,4.075,3.973,2.747
2022-11-12 08:00:00,5.465,4.548,2.874
2022-11-12 09:00:00,23.971,8.078,3.973
2022-11-12 10:00:00,17.061,11.425,4.204
2022-11-12 11:00:00,38.569,16.697,7.15
2022-11-12 12:00:00,34.604,31.693,20.905
2022-11-12 13:00:00,5.356077897620704,15.494,9.958
2022-11-12 14:00:00,27.767,24.892,16.076
2022-11-12 15:00:00,3.296,4.496,3.134
2022-11-12 16:00:00,4.218,5.613,3.226
2022-11-12 17:00:00,4.74,10.629,4.099
2022-11-12 18:00:00,2.623,4.427,2.752
2022-11-12 19:00:00,2.021,5.073,2.819
2022-11-12 20:00:00,1.464,4.316,2.371
2022-11-12 21:00:00,1.696,6.529,4.072
2022-11-12 22:00:00,2.133,7.8,4.916
2022-11-12 23:00:00,2.277,6.049,4.436
2022-11-13 00:00:00,1.797,6.721,4.702
2022-11-13 01:00:00,1.055,8.609,5.695
2022-11-13 02:00:00,1.209,11.995,8.893
2022-11-13 03:00:00,1.26,14.532,12.402
2022-11-13 04:00:00,1.375,14.735,12.713
2022-11-13 05:00:00,1.339,15.075,13.248
2022-11-13 06:00:00,1.244,14.331,12.711
2022-11-13 07:00:00,1.681,11.63,9.892
2022-11-13 08:00:00,1.77,12.988,11.074
2022-11-13 09:00:00,1.669,14.897,12.798
2022-11-13 10:00:00,1.331,12.188,10.606
2022-11-13 11:00:00,0.983,10.86,9.042
2022-11-13 12:00:00,0.836,9.118,7.99
2022-11-13 13:00:00,0.959,10.897,9.305
2022-11-13 14:00:00,3.789161339939202,10.601,9.297
2022-11-13 15:00:00,1.032,11.345,9.906
2022-11-13 16:00:00,1.436,12.022,10.483
2022-11-13 17:00:00,2.062,13.519,11.365
2022-11-13 18:00:00,1.917,12.653,10.918
2022-11-13 19:00:00,2.258,11.376,9.834
2022-11-13 20:00:00,3.005,9.227,8.134
2022-11-13 21:00:00,2.277,8.347,7.491
2022-11-13 22:00:00,1.385,9.365,7.628
2022-11-13 23:00:00,0.714,9.002,6.493
2022-11-14 00:00:00,0.419,7.906,4.151
2022-11-14 01:00:00,0.742,8.111,4.722
2022-11-14 02:00:00,0.879,7.292,4.026
2022-11-14 03:00:00,0.529,5.616,3.832
2022-11-14 04:00:00,0.362,5.118,3.629
2022-11-14 05:00:00,0.723,5.707,4.121
2022-11-14 06:00:00,0.567,4.99,3.673
2022-11-14 07:00:00,0.74,5.452,4.301
2022-11-14 08:00:00,4.289,5.888,4.653
2022-11-14 09:00:00,20.905,7.972,5.51
2022-11-14 10:00:00,23.561,11.024,6.559
2022-11-14 11:00:00,25.396,8.953,4.862
2022-11-14 12:00:00,18.49,11.965,5.5
2022-11-14 13:00:00,13.644,9.43,4.906
2022-11-14 14:00:00,20.179,11.292,9.006
2022-11-14 15:00:00,4.988325961135802,17.233,9.218
2022-11-14 16:00:00,13.075,12.228,8.524
2022-11-14 17:00:00,18.935,13.522,10.11
2022-11-14 18:00:00,22.225,19.452,16.457
2022-11-14 19:00:00,23.291,22.043,19.407
2022-11-14 20:00:00,21.365,21.553,18.749
2022-11-14 21:00:00,12.114,13.564,10.819
2022-11-14 22:00:00,8.415,11.31,10.055
2022-11-14 23:00:00,4.572,6.819,6.287
2022-11-15 00:00:00,4.094,7.178,5.748
2022-11-15 01:00:00,3.94,4.174,3.403
2022-11-15 02:00:00,2.491,5.748,4.92
2022-11-15 03:00:00,6.286,10.37,8.808
2022-11-15 04:00:00,5.795,10.79,8.494
2022-11-15 05:00:00,7.223,7.611,6.502
2022-11-15 06:00:00,5.316,7.401,6.686
2022-11-15 07:00:00,6.646,8.281,6.894
2022-11-15 08:00:00,33.977,13.373,8.325
2022-11-15 09:00:00,17.804,19.955,14.614
2022-11-15 10:00:00,9.415,20.27,17.006
2022-11-15 11:00:00,6.312,15.285,13.511
2022-11-15 12:00:00,3.715,13.477,11.656
2022-11-15 13:00:00,3.127,15.015,13.301
2022-11-15 14:00:00,4.273,16.833,14.696
2022-11-15 15:00:00,5.138,17.635,15.301
2022-11-15 16:00:00,5.617132799494631,19.612,17.017
2022-11-15 17:00:00,5.891,17.829,15.43
2022-11-15 18:00:00,5.655,16.636,14.727
2022-11-15 19:00:00,1.532,8.371,7.189
2022-11-15 20:00:00,1.573,8.499,7.314
2022-11-15 21:00:00,0.632,6.273,5.074
2022-11-15 22:00:00,0.19,6.745,4.733
2022-11-15 23:00:00,0.032,7.147,4.709
2022-11-16 00:00:00,0.059,6.252,4.122
2022-11-16 01:00:00,1.045,6.169,4.415
2022-11-16 02:00:00,1.811,6.827,4.862
2022-11-16 03:00:00,0.552,6.08,4.478
2022-11-16 04:00:00,0.166,6.752,4.591
2022-11-16 05:00:00,1.053,7.975,5.229
2022-11-16 06:00:00,0.818,8.683,5.774
2022-11-16 07:00:00,1.288,10.464,6.668
2022-11-16 08:00:00,0.662,10.834,7.076
2022-11-16 09:00:00,0.557,10.076,6.941
2022-11-16 10:00:00,0.974,12.365,8.182
2022-11-16 11:00:00,2.035,11.185,7.367
2022-11-16 12:00:00,4.063,11.317,7.969
2022-11-16 13:00:00,6.756,8.744,7.108
2022-11-16 14:00:00,8.105,10.862,8.802
2022-11-16 15:00:00,4.837,9.008,7.496
2022-11-16 16:00:00,4.119,6.762,5.209
2022-11-16 17:00:00,6.203266725107339,6.253,4.062
2022-11-16 18:00:00,7.783,5.769,3.52
2022-11-16 19:00:00,15.538,12.845,10.083
2022-11-16 20:00:00,7.076,9.836,7.663
2022-11-16 21:00:00,14.792,14.785,11.82
2022-11-16 22:00:00,7.034,11.908,9.144
2022-11-16 23:00:00,6.258,10.751,8.785
2022-11-17 00:00:00,4.064,9.82,7.317
2022-11-17 01:00:00,2.659,7.237,4.556
2022-11-17 02:00:00,2.891,7.232,3.284
2022-11-17 03:00:00,2.104,7.419,3.376
2022-11-17 04:00:00,3.302,5.006,2.413
2022-11-17 05:00:00,6.528,11.943,8.096
2022-11-17 06:00:00,6.22,18.518,15.335
2022-11-17 07:00:00,6.558,21.229,17.92
2022-11-17 08:00:00,7.773,18.822,16.552
2022-11-17 09:00:00,7.465,15.037,12.559
2022-11-17 10:00:00,4.888,9.749,8.103
2022-11-17 11:00:00,3.542,12.393,10.579
2022-11-17 12:00:00,3.108,15.9,14.235
2022-11-17 13:00:00,3.77,12.264,9.817
2022-11-17 14:00:00,3.47,12.05,9.291
2022-11-17 15:00:00,2.915,11.837,8.861
2022-11-17 16:00:00,2.627,8.518,6.33
2022-11-17 17:00:00,5.554,12.28,8.397
2022-11-17 18:00:00,6.603667185513409,15.079,10.174
2022-11-17 19:00:00,5.762,13.351,9.269
2022-11-17 20:00:00,1.83,5.783,3.652
2022-11-17 21:00:00,1.937,6.031,3.718
2022-11-17 22:00:00,1.023,5.97,3.646
2022-11-17 23:00:00,1.881,8.96,5.546
2022-11-18 00:00:00,3.789,12.607,6.839
2022-11-18 01:00:00,2.416,11.252,6.235
2022-11-18 02:00:00,1.31,12.364,6.462
2022-11-18 03:00:00,1.422,10.377,5.889
2022-11-18 04:00:00,1.356,8.881,4.938
2022-11-18 05:00:00,1.464,9.143,5.285
2022-11-18 06:00:00,2.552,12.0,7.19
2022-11-18 07:00:00,3.954,10.025,6.11
2022-11-18 08:00:00,1.146,6.627,3.876
2022-11-18 09:00:00,1.112,8.237,4.711
2022-11-18 10:00:00,3.381,8.104,5.227
2022-11-18 11:00:00,2.956,7.757,5.151
2022-11-18 12:00:00,8.239,13.169,9.508
2022-11-18 13:00:00,10.683,13.477,9.454
2022-11-18 14:00:00,6.416,11.759,8.71
2022-11-18 15:00:00,5.054,11.241,7.391
2022-11-18 16:00:00,8.088,14.214,10.427
2022-11-18 17:00:00,7.929,19.35,16.102
2022-11-18 18:00:00,7.406,14.416,10.9
2022-11-18 19:00:00,6.081309587952683,17.143,13.666
2022-11-18 20:00:00,7.103,17.126,14.676
2022-11-18 21:00:00,6.077,10.44,8.397
2022-11-18 22:00:00,6.683,10.534,7.653
2022-11-18 23:00:00,5.021,9.183,6.838
2022-11-19 00:00:00,5.487,7.705,5.568
2022-11-19 01:00:00,3.975,7.42,4.912
2022-11-19 02:00:00,2.218,4.748,3.027
2022-11-19 03:00:00,2.593,5.193,3.333
2022-11-19 04:00:00,3.274,4.124,2.564
2022-11-19 05:00:00,3.581,5.419,2.752
2022-11-19 06:00:00,4.238,5.915,2.876
2022-11-19 07:00:00,3.057,4.769,2.573
2022-11-19 08:00:00,3.422,4.666,2.78
2022-11-19 09:00:00,2.472,6.229,3.059
2022-11-19 10:00:00,4.278,8.457,3.558
2022-11-19 11:00:00,2.831,6.692,3.851
2022-11-19 12:00:00,5.16,8.415,3.603
2022-11-19 13:00:00,3.946,4.13,2.786
2022-11-19 14:00:00,4.149,5.761,3.593
2022-11-19 15:00:00,1.894,4.223,2.505
2022-11-19 16:00:00,0.733,3.327,2.007
2022-11-19 17:00:00,1.962,3.627,2.052
2022-11-19 18:00:00,2.245,3.473,2.06
2022-11-19 19:00:00,4.897,3.683,2.119
2022-11-19 20:00:00,4.362585665365339,2.608,1.323
2022-11-19 21:00:00,5.067,1.88,1.004
2022-11-19 22:00:00,5.236,1.767,0.832
2022-11-19 23:00:00,4.911,1.966,0.965
2022-11-20 00:00:00,4.12,2.006,0.943
2022-11-20 01:00:00,3.929,2.73,1.12
2022-11-20 02:00:00,3.226,1.739,0.79
2022-11-20 03:00:00,3.026,1.862,0.719
2022-11-20 04:00:00,2.95,2.219,0.789
2022-11-20 05:00:00,2.893,2.161,0.756
2022-11-20 06:00:00,2.226,1.425,0.516
2022-11-20 07:00:00,2.385,2.178,0.698
2022-11-20 08:00:00,1.859,2.084,0.854
2022-11-20 09:00:00,1.87,1.769,0.661
2022-11-20 10:00:00,1.818,1.283,0.527
2022-11-20 11:00:00,1.851,1.521,0.653
2022-11-20 12:00:00,0.842,2.137,0.898
2022-11-20 13:00:00,1.102,2.041,0.666
2022-11-20 14:00:00,0.584,1.162,0.448
2022-11-20 15:00:00,0.189,0.949,0.486
2022-11-20 16:00:00,0.73,1.644,0.698
2022-11-20 17:00:00,1.236,2.732,1.342
2022-11-20 18:00:00,3.205,4.123,2.553
2022-11-20 19:00:00,9.009,6.618,5.193
2022-11-20 20:00:00,11.366,11.961,10.191
2022-11-20 21:00:00,2.734147417243717,5.484,4.498
2022-11-20 22:00:00,4.016,4.898,4.058
2022-11-20 23:00:00,3.088,5.632,4.23
2022-11-21 00:00:00,2.542,4.066,3.593
2022-11-21 01:00:00,2.27,3.559,2.974
2022-11-21 02:00:00,1.143,2.27,1.853
2022-11-21 03:00:00,2.139,3.545,2.653
2022-11-21 04:00:00,1.482,2.08,1.661
2022-11-21 05:00:00,1.468,2.673,1.834
2022-11-21 06:00:00,1.383,2.123,1.421
2022-11-21 07:00:00,4.53,2.653,1.925
2022-11-21 08:00:00,26.664,18.883,4.062
2022-11-21 09:00:00,17.149,79.628,17.668
2022-11-21 10:00:00,23.111,60.593,19.764
2022-11-21 11:00:00,10.527,30.867,12.679
2022-11-21 12:00:00,5.079,10.153,7.049
2022-11-21 13:00:00,3.572,9.612,6.878
2022-11-21 14:00:00,1.998,8.659,5.916
2022-11-21 15:00:00,2.326,9.867,8.231
2022-11-21 16:00:00,3.377,10.885,8.192
2022-11-21 17:00:00,6.187,20.773,18.374
2022-11-21 18:00:00,4.553,12.285,10.062
2022-11-21 19:00:00,4.272,10.107,8.224
2022-11-21 20:00:00,5.064,9.973,8.279
2022-11-21 21:00:00,1.45,5.321,3.601
2022-11-21 22:00:00,2.986673931581093,4.683,2.979
2022-11-21 23:00:00,1.777,6.128,3.675
2022-11-22 00:00:00,1.789,5.866,3.321
2022-11-22 01:00:00,0.931,6.051,3.206
2022-11-22 02:00:00,0.593,6.799,3.961
2022-11-22 03:00:00,0.348,7.173,4.643
2022-11-22 04:00:00,0.722,7.095,4.546
2022-11-22 05:00:00,0.238,6.464,3.967
2022-11-22 06:00:00,0.172,6.535,4.263
2022-11-22 07:00:00,0.109,7.633,5.086
2022-11-22 08:00:00,2.4764496561622362,6.602,4.636
2022-11-22 09:00:00,0.0,7.654,5.337
2022-11-22 10:00:00,0.103,4.537,2.863
2022-11-22 11:00:00,0.62,4.993,3.128
2022-11-22 12:00:00,1.451,8.427,5.597
2022-11-22 13:00:00,0.007,13.519,8.884
2022-11-22 14:00:00,0.162,15.739,9.97
2022-11-22 15:00:00,0.482,15.121,9.292
2022-11-22 16:00:00,1.286,14.465,8.493
2022-11-22 17:00:00,2.853,7.19,4.084
2022-11-22 18:00:00,3.14,4.45,2.387
2022-11-22 19:00:00,3.22,3.489,1.664
2022-11-22 20:00:00,3.888,4.182,2.22
2022-11-22 21:00:00,3.975,3.961,1.839
2022-11-22 22:00:00,4.036,3.188,1.385
2022-11-22 23:00:00,5.12476729023928,2.833,1.45
2022-11-23 00:00:00,4.269,4.603,1.818
2022-11-23 01:00:00,4.068,3.583,1.357
2022-11-23 02:00:00,3.788,2.705,1.017
2022-11-23 03:00:00,2.897,2.035,0.743
2022-11-23 04:00:00,1.956,1.775,0.653
2022-11-23 05:00:00,1.943,1.036,0.4
2022-11-23 06:00:00,3.003,1.657,0.639
2022-11-23 07:00:00,6.472,1.765,1.033
2022-11-23 08:00:00,18.96,5.682,3.198
2022-11-23 09:00:00,20.022,11.081,3.938
2022-11-23 10:00:00,16.314,6.983,3.285
2022-11-23 11:00:00,6.34,10.359,1.831
2022-11-23 12:00:00,9.105,10.988,2.696
2022-11-23 13:00:00,10.344,25.671,5.57
2022-11-23 14:00:00,20.894,23.902,4.547
2022-11-23 15:00:00,6.258,22.276,3.901
2022-11-23 16:00:00,4.859,3.818,1.423
2022-11-23 17:00:00,8.064,3.605,1.587
2022-11-23 18:00:00,11.426,5.429,3.073
2022-11-23 19:00:00,14.795,16.255,13.234
2022-11-23 20:00:00,13.415,13.256,11.523
2022-11-23 21:00:00,11.08,13.279,11.586
2022-11-23 22:00:00,5.99,13.96,11.309
2022-11-23 23:00:00,4.218,8.255,7.038
2022-11-24 00:00:00,5.532423099617371,7.331,6.07
2022-11-24 01:00:00,3.185,4.196,3.065
2022-11-24 02:00:00,4.471,3.512,2.579
2022-11-24 03:00:00,2.984,4.416,3.577
2022-11-24 04:00:00,3.03,4.701,3.588
2022-11-24 05:00:00,3.511,4.803,3.699
2022-11-24 06:00:00,3.925,4.447,3.497
2022-11-24 07:00:00,4.554,4.724,3.832
2022-11-24 08:00:00,4.524,5.538,4.256
2022-11-24 09:00:00,4.662,5.054,3.906
2022-11-24 10:00:00,3.523,4.209,2.847
2022-11-24 11:00:00,2.813,2.7,1.984
2022-11-24 12:00:00,1.548,2.234,1.672
2022-11-24 13:00:00,1.795,2.304,1.656
2022-11-24 14:00:00,2.259,2.782,1.884
2022-11-24 15:00:00,1.984,2.845,1.76
2022-11-24 16:00:00,2.512,3.661,2.143
2022-11-24 17:00:00,4.159,5.238,3.61
2022-11-24 18:00:00,21.533,18.803,15.141
2022-11-24 19:00:00,13.538,19.465,16.62
2022-11-24 20:00:00,7.832,13.658,11.726
2022-11-24 21:00:00,6.729,15.079,13.343
2022-11-24 22:00:00,7.486,16.022,14.45
2022-11-24 23:00:00,5.169,14.778,12.232
2022-11-25 00:00:00,5.879,11.968,10.45
2022-11-25 01:00:00,6.501331254490878,11.206,9.698
2022-11-25 02:00:00,3.212,9.498,8.106
2022-11-25 03:00:00,3.148,7.914,6.459
2022-11-25 04:00:00,2.436,6.81,5.603
